171.0790	824.9220
175.7650	1588.6700
183.2660	4601.7400
187.9590	8350.5900
191.7180	13588.5000
195.0110	19570.9000
197.3740	28535.0000
199.7330	36006.5000
201.6280	44968.8000
203.9940	55425.4000
204.9550	65876.7000
206.8480	74092.7000
208.2860	88277.2000
209.7210	100969.0000
210.6840	112167.0000
212.1140	122620.0000
213.5470	134565.0000
214.0400	145015.0000
215.4680	154722.0000
216.4240	162934.0000
217.3780	170401.0000
218.3270	175628.0000
219.2760	180856.0000
221.1600	185340.0000
223.0340	185347.0000
224.8900	177891.0000
226.2670	165956.0000
227.1690	151034.0000
227.1860	158497.0000
227.6140	141334.0000
228.5280	131636.0000
228.9760	122683.0000
229.4160	110744.0000
230.2990	87613.1000
230.3250	98807.2000
232.1290	68963.2000
232.1530	79411.0000
233.9740	57029.8000
234.4230	48822.5000
234.8690	39122.6000
235.7870	30917.1000
237.1690	21220.8000
239.4970	15259.3000
241.3550	8549.8300
244.1570	4828.9400
248.3740	5590.9500
251.6580	7842.0100
255.4080	9348.5400
260.0990	12351.1000
264.7850	13114.9000
271.3460	14631.9000
276.9650	13906.6000
283.9960	16171.6000
290.0880	17686.9000
294.3060	18448.9000
298.9930	19958.9000
303.2010	16989.6000
307.8750	12529.4000
312.0850	10306.3000
316.2920	6590.6400
