120.5030	2057.6100
132.8260	7201.6500
142.4170	12345.7000
149.3100	23662.6000
155.5250	36008.2000
159.7020	50411.5000
164.5790	67901.2000
168.7730	85390.9000
170.9120	101852.0000
173.7450	120370.0000
177.2620	138889.0000
179.4060	156379.0000
182.9450	179012.0000
184.3960	194444.0000
188.5730	208848.0000
190.6780	219136.0000
195.4650	220165.0000
199.4960	207819.0000
202.1220	188272.0000
204.7420	167695.0000
205.9900	146091.0000
208.5760	119342.0000
209.8120	95679.0000
211.0890	79218.1000
212.3420	58642.0000
216.3340	39094.7000
218.9710	21604.9000
222.3130	8230.4500
228.4320	3086.4200
240.0440	3086.4200
