1.929080000000000e+1	2.970520000000000e+6
2.960840000000000e+1	2.876290000000000e+6
3.992250000000000e+1	2.744680000000000e+6
4.862490000000000e+1	2.818790000000000e+6
6.059830000000000e+1	3.004820000000000e+6
6.930740000000000e+1	3.153700000000000e+6
7.910860000000000e+1	3.358570000000000e+6
8.891310000000000e+1	3.600830000000000e+6
9.871600000000000e+1	3.824400000000000e+6
1.090640000000000e+2	4.066610000000000e+6
1.188630000000000e+2	4.252800000000000e+6
1.286710000000000e+2	4.532440000000000e+6
1.384640000000000e+2	4.643850000000000e+6
1.493350000000000e+2	4.661730000000000e+6
1.596310000000000e+2	4.324510000000000e+6
1.688260000000000e+2	3.837840000000000e+6
1.790720000000000e+2	2.958570000000000e+6
1.887800000000000e+2	2.135420000000000e+6
1.984970000000000e+2	1.405720000000000e+6
2.098590000000000e+2	8.441230000000000e+5
2.185310000000000e+2	5.817920000000000e+5
2.282900000000000e+2	3.193800000000000e+5
2.397040000000000e+2	3.372180000000000e+5
