86.5761	0.0914277
102.251	0.128703
116.299	0.219691
130.386	0.40416
138.688	0.549594
143.726	0.775742
148.77	1.01524
150.55	1.33546
155.66	1.73522
159.111	2.10856
161.743	2.4954
165.215	2.92217
167.875	3.3757801
170.523	3.80269
174.034	4.32293
177.518	4.7764
179.326	5.16339
181.919	5.456750000000001
183.721	5.830390000000001
186.315	6.12375
189.721	6.39026
196.408	6.61611
202.061	6.33464
204.44	6.10717
209.252	5.78578
213.23	5.43782
214.752	5.13037
217.861	4.67573
221.822	4.28771
224.14	3.91334
229.705	3.41819
231.991	2.9637
236.732	2.4687
243.115	1.96005
249.499	1.4514
255.949	1.103
263.223	0.754462
270.519	0.45934
284.452	0.269881
300.885	0.146754
