25.4958,0.950209
55.2408,0.880744
82.4363,0.796768
107.082,0.738828
127.479,0.710988
147.875,0.667642
169.972,0.642395
191.218,0.581428
215.864,0.573195
237.96,0.538175
261.756,0.517752
288.102,0.480035
310.198,0.461883
331.445,0.433693
358.64,0.427464
390.085,0.391336
417.28,0.3718
441.926,0.362074
459.773,0.34007
479.32,0.339528
496.317,0.322846
