2.23464,0.999869
16.7598,0.789826
30.1676,0.631322
55.8659,0.516251
81.5642,0.427142
103.911,0.388317
126.257,0.357192
150.838,0.317142
174.302,0.298638
200,0.27144
227.933,0.249601
254.749,0.237769
283.799,0.223822
313.966,0.208219
337.43,0.200732
364.246,0.198075
392.179,0.186469
418.994,0.179729
437.989,0.175359
462.57,0.173061
486.034,0.16489
497.207,0.162857
