61	328.74745	385.17339	284.41339	263.73381	226.07862	215.40747	176.82603	172.00391	134.06951
62	321.04549	363.09754	278.91702	259.11506	220.40576	209.35208	169.83647	168.27402	129.88535
63	316.5273	355.49765	275.82728	256.2616	215.19705	205.11436	166.34812	163.24425	124.64321
64	312.44425	352.61854	266.91527	248.83776	211.71599	201.07917	161.68984	157.24068	122.00193
65	306.4901	346.64318	263.60617	243.02806	204.88794	193.96955	157.31868	154.85534	118.30268
66	300.57946	336.93624	257.28253	236.48081	198.29196	188.62565	153.97604	150.63408	113.60789
67	294.29895	334.17776	251.96164	234.47976	196.23426	184.67874	150.43626	145.98847	112.41032
68	290.76708	330.9448	247.86287	226.27605	191.88163	179.96842	144.77947	143.01349	107.32981
69	283.84112	321.14939	242.58586	221.84472	188.11692	176.95631	143.0053	137.2154	104.29547
70	278.31485	317.60278	240.62422	218.07839	182.38219	172.65107	137.50707	134.39676	101.11418
71	277.63313	314.66737	231.81875	214.10651	179.15382	167.88882	133.2602	130.18444	98.73373
72	268.604	308.53117	228.88569	208.23635	174.98169	163.09541	130.82606	128.48254	94.58263
73	268.81432	301.72747	223.34545	207.48067	171.62955	160.89865	127.0463	124.94025	92.76423
74	263.5709	294.71466	220.09902	202.75311	165.65759	156.88942	123.63937	121.64812	90.13397
75	255.05668	294.36081	215.17298	197.12477	163.48643	155.3626	121.68092	116.29673	87.2282
76	252.9245	289.06099	210.52895	193.82394	158.45822	148.56457	117.19835	114.87178	83.67589
77	248.90671	284.51715	205.69692	188.42534	154.95137	145.12142	114.54566	113.65677	82.38648
78	243.11937	283.87377	202.24994	186.28524	153.00713	140.9564	110.57734	109.85987	80.11623
79	239.7833	276.18542	199.46729	181.85995	149.7736	138.5571	107.45753	106.31312	77.90109
80	237.13621	269.79187	196.91652	178.49262	146.00889	133.8312	106.42902	104.24046	74.9145
81	230.71065	267.88587	192.55452	173.31165	142.00695	133.12491	104.36773	99.39384	72.86466
82	225.41646	258.84643	188.34294	171.85469	138.43306	129.02221	100.078	98.56745	70.35196
83	223.37131	260.14122	183.66132	167.03645	136.75699	127.07472	98.68951	96.37865	69.66501
84	218.65005	252.79065	180.5277	163.71144	131.52249	123.51731	94.59263	93.01952	66.90618
85	215.4953	250.98115	177.95813	160.6887	129.01096	119.87162	92.24849	92.13953	64.62859
86	209.70795	248.51219	172.4743	157.04933	125.60725	117.50348	90.82572	88.98587	62.86161
87	208.30825	240.84797	167.72374	154.46186	124.65834	115.41058	87.74877	87.27057	61.48404
88	206.34287	237.41395	167.27877	151.40285	120.30572	111.17285	86.09459	84.89416	60.63178
89	200.64981	235.138	162.86663	146.67529	119.74874	110.19651	83.84902	81.92811	58.01989
90	197.98096	231.39838	161.11807	145.97402	116.95873	107.58429	80.96491	80.1324	55.94801
91	195.25408	229.10635	157.19479	141.56687	112.92585	105.9484	79.97069	77.55051	54.13328
92	191.49739	222.77713	154.7255	139.94668	110.40401	104.40599	76.63661	76.38017	53.7696
93	187.45059	221.33758	150.80221	136.89976	107.91827	100.71875	76.58519	75.09369	51.69405
94	183.76642	219.0938	149.56129	133.76216	106.83527	97.65471	73.50824	73.10591	51.50303
95	182.28695	212.40269	145.08649	133.44779	104.01432	96.61086	70.89412	71.47994	49.05645
96	179.19746	211.59847	144.47857	129.08296	101.85348	95.36966	71.09553	69.32688	47.75969
97	175.79612	208.53439	139.99749	125.23804	99.90923	92.36793	68.50284	67.37036	46.3013
98	171.14739	204.33636	139.42717	124.46422	97.17079	90.64895	67.0715	66.34296	45.74659
99	169.66066	202.90484	135.60416	121.30244	95.67007	88.11982	65.46017	64.65446	44.35432
100	168.15943	199.68796	132.37654	119.04143	93.10181	86.53586	64.73593	63.38585	43.11634
101	162.19078	197.08229	131.39885	118.06206	91.35354	84.48451	63.04747	62.488	42.59837
102	162.42285	192.28913	126.62321	114.90633	88.41913	82.57338	61.62041	61.4204	40.99303
103	156.91835	191.0828	125.87115	110.83168	86.80495	80.28314	59.51197	58.36948	39.23341
104	156.89659	188.13936	123.92204	111.39995	85.22171	79.09387	57.96921	58.19527	38.18645
105	152.66849	183.04864	122.66232	109.69513	83.01445	77.23467	57.91779	57.19467	36.86765
106	152.74101	182.94409	118.88945	106.24316	82.01397	75.59879	57.03927	54.39837	36.78315
107	148.66521	178.88278	116.68338	103.10556	79.92017	73.37086	53.95375	53.37544	35.54517
108	144.97378	174.83755	114.77187	103.76452	78.65667	73.24103	53.04095	52.49545	34.98679
109	143.03741	171.99865	111.06167	99.14577	76.55256	70.9456	52.39813	52.42845	34.12351
110	140.956	171.08184	110.33467	98.02736	76.34111	69.51744	51.18535	50.05651	32.89288
111	138.66427	168.64505	109.97744	97.15681	73.59752	67.43493	48.9055	49.42667	32.45205
112	136.66988	166.37715	105.84106	95.01672	71.93692	67.59592	48.64409	47.86324	31.68795
113	134.82054	162.79032	103.70394	93.62021	70.02878	66.31837	47.43559	47.55949	30.24425
114	132.36926	160.40179	103.59739	90.94811	69.97205	64.19951	45.63142	47.34061	29.57567
115	130.25158	157.49051	100.01253	90.24079	68.73434	63.83597	46.18853	45.23668	29.13852
116	127.35066	153.72676	99.14766	87.13946	66.78494	61.49899	44.51292	44.13781	28.24217
117	126.05249	153.87956	97.22988	85.00541	65.36157	60.24222	43.78011	44.24502	27.90054
118	122.01295	151.22563	97.51817	85.07796	63.53594	59.48919	42.79017	42.38677	27.21358
119	122.82521	149.39201	95.82602	82.88949	63.19041	57.48458	42.39591	40.93055	27.21358
120	117.48026	147.20453	93.28152	82.91972	61.75673	57.94159	41.40168	40.6268	26.25479
121	117.63255	143.01454	89.57132	81.0154	61.24617	56.87696	40.45031	40.16224	25.45028
122	118.08945	142.69285	89.53372	77.55739	59.55979	54.46727	39.15182	40.19351	24.9066
123	114.80415	139.26687	88.65004	77.70248	58.18799	54.07258	38.04189	38.87129	24.50986
124	111.24326	138.68783	87.09576	75.67724	56.90902	52.39515	37.03053	37.68756	23.44453
125	112.4544	136.99897	84.88343	74.21424	56.06325	52.1251	36.91911	36.99518	23.36739
126	109.81456	133.34781	82.64603	72.6666	54.94415	50.36457	35.16208	36.2358	23.52902
127	107.15296	131.26488	81.39885	72.52755	54.43359	49.77773	35.44063	35.95438	22.16981
128	105.30362	131.77958	79.88218	71.17941	52.91739	48.68714	34.7721	34.57857	21.95675
129	104.20852	128.30535	79.46227	70.50836	51.35478	48.07433	33.63646	33.72091	21.56368
130	102.09809	127.21161	78.74781	67.9874	51.09692	47.77312	32.7408	33.54224	21.25878
131	100.70565	123.93843	74.54876	66.96572	49.53947	46.32419	32.56081	33.35909	21.02367
132	99.48726	121.29254	73.34545	67.37076	47.80151	44.97912	31.36946	32.12175	19.72691
133	97.08674	119.40262	73.5648	64.52334	47.76025	43.51461	31.41231	32.18875	19.65344
134	96.8039	121.92788	72.94435	64.14248	46.53801	43.57174	30.35381	31.55892	18.73873
135	95.2084	117.7218	70.77588	63.33843	46.15123	41.91508	30.55094	30.51812	18.89669
136	93.5041	116.78087	71.03911	62.4437	44.85163	42.57982	29.00389	29.72747	19.16118
137	90.5234	113.66853	69.26548	60.09201	45.09917	41.40094	29.85669	29.01276	18.48893
138	91.59674	112.64717	67.20356	59.95901	43.59329	41.45807	28.23251	28.49906	17.94524
139	87.45567	110.29081	67.40411	57.75846	42.47419	39.90008	27.92396	27.99877	17.86442
140	87.65874	108.32047	65.51141	56.60377	42.1235	39.74948	27.28543	28.73134	17.53013
141	86.01246	108.0229	64.89722	56.27127	40.62793	38.52905	27.40971	27.74415	17.30605
142	86.63616	106.31796	63.50589	56.25314	39.96782	38.49789	25.50268	27.06964	16.40603
143	85.80939	105.00708	63.12359	55.5035	39.79248	37.93702	25.53697	26.98031	16.23337
144	82.46608	103.81683	62.96064	54.64504	39.72543	36.44654	24.96272	25.89037	15.97255
145	80.653	103.26996	60.72951	52.66212	38.00295	35.03396	24.98843	25.47941	15.49499
146	79.05024	99.26494	60.25946	51.60417	38.73526	35.05993	24.76987	24.92551	15.13131
147	79.79723	98.36422	58.21008	51.79158	37.83792	34.75353	24.21276	25.36327	15.10192
148	77.73757	99.49817	56.30484	49.50639	36.33719	34.3121	23.74136	24.41182	14.57661
149	78.11469	97.33481	56.11682	48.87161	36.05355	33.7668	23.01712	23.78644	14.5362
150	75.52561	97.46349	56.15442	48.94416	35.31092	33.2215	23.16283	23.41122	14.45538
151	75.22101	94.6648	54.86337	47.86806	34.22277	32.08417	22.00576	23.70157	13.77577
152	74.49578	91.80178	54.41213	46.62874	34.57861	32.30748	22.11718	22.88859	13.41209
153	72.41437	91.40771	53.27776	46.5441	33.60907	31.77258	21.89434	22.46423	13.77577
154	71.37003	89.78318	50.80221	45.53451	32.78393	30.99877	21.57293	22.01754	13.56271
155	69.75277	87.2338	52.03685	44.28914	32.85097	30.6716	20.76727	22.5625	13.20638
156	67.72937	87.12121	51.27852	43.95664	31.52043	30.15746	20.17159	21.74505	13.57373
157	68.43285	88.12649	48.59614	44.12592	31.4998	30.12111	20.02588	21.4011	12.60759
158	69.58597	83.79978	49.19153	42.57827	30.68497	28.7345	20.16302	21.19562	12.60759
159	65.02426	84.06517	49.44848	42.74755	30.51479	28.51119	19.76019	20.37817	12.45697
160	65.24908	83.29312	47.19855	42.10068	30.33944	28.28787	19.30593	20.78466	12.41289
161	64.54561	81.4595	47.26749	41.42359	29.49367	27.70623	18.77882	20.2665	12.38718
162	64.56736	81.24236	46.15192	40.81904	29.12236	27.30634	18.80453	20.21289	11.97207
163	62.21036	79.11922	46.77237	39.79736	28.97796	27.17651	18.23885	19.91808	11.46144
164	60.17971	79.95561	45.2745	39.65831	28.16313	27.11938	18.42313	19.32397	11.10144
165	61.80423	77.52686	44.48483	38.2739	27.94653	26.12227	17.43319	19.44011	11.60471
166	60.17246	76.13556	44.1464	39.6704	27.57522	25.07842	17.33891	18.43952	11.10878
167	59.59227	75.44393	43.16245	36.21239	27.19875	25.76393	17.38176	18.90408	10.96184
168	58.06204	73.62639	41.9278	37.89303	26.89447	25.67045	17.39462	18.6316	10.83694
169	58.72925	73.97221	41.48283	36.26075	25.7238	24.92262	17.35605	18.22511	10.52837
170	57.16275	71.59976	41.31988	35.50507	25.074	24.43964	16.88894	17.564	10.44387
171	55.69778	70.36126	40.53021	35.44461	25.28029	24.21633	16.3704	17.85435	10.47694
172	55.79206	70.65078	39.67786	35.18466	24.81615	23.98783	15.77044	17.05477	10.87
173	53.92096	70.51406	38.39308	34.20529	25.7238	23.53601	16.39611	17.13964	10.5651
174	54.13853	70.43364	38.70644	33.72165	23.97553	23.09458	15.92471	16.64828	10.13897
175	53.62362	67.12829	37.59714	33.82443	24.12509	22.2273	15.2219	16.94756	10.31897
176	53.36979	67.69929	38.14866	32.61533	24.44999	23.02187	15.46617	16.45173	10.17203
177	51.65824	65.47964	38.21133	33.23197	23.29995	21.57814	15.11476	16.82249	9.81937
178	50.91125	64.55478	35.6731	32.07729	23.06272	21.07958	14.97334	16.16138	9.79366
179	49.71462	65.51985	35.93006	32.37956	22.47996	21.66123	14.59194	15.89337	9.20589
180	50.23679	64.94081	35.2908	31.46065	22.13444	20.9134	14.53194	15.8889	9.58794
181	49.62759	62.62465	34.76435	30.31805	22.20148	20.78356	14.42909	16.15691	9.2463
182	48.97489	62.44773	35.92379	29.90091	22.14991	21.18864	14.69479	15.68789	9.45202
183	48.68479	61.00817	34.15016	30.22737	21.34539	20.72644	14.51052	15.08485	9.19854
184	47.17631	59.81792	33.0722	29.65305	20.65949	20.56545	13.22488	15.27693	8.9267
185	46.3568	60.38088	32.95939	28.81877	21.16489	20.40445	13.53772	15.29033	9.19487
186	45.13841	58.38641	33.39809	29.76791	21.04628	19.53198	13.36202	14.87937	9.23161
187	45.66058	58.28186	32.11331	27.60363	20.76779	19.54756	13.37916	15.12058	8.75405
188	44.64525	57.40526	31.42392	29.21778	19.97875	19.15287	13.26345	14.35674	8.68425
189	43.64443	56.17481	31.59313	27.34368	19.73121	19.56314	13.04918	14.17359	8.90099
190	43.73871	57.26855	30.62798	27.14418	20.118	19.09055	12.9549	14.53542	8.50424
191	42.46231	55.48318	30.41489	26.51545	19.29801	18.02592	12.32494	14.01278	8.47486
192	42.36803	53.82648	29.80697	27.50086	19.0711	18.29078	12.63778	14.45948	8.25077
193	42.37528	54.71917	29.82577	26.05599	18.93701	18.62315	12.17495	14.2004	8.32424
194	42.4478	53.93907	30.27701	26.45499	18.76167	17.5014	12.79205	13.53482	8.46016
195	41.37446	51.94461	28.729	25.81417	18.18407	18.56603	11.93925	13.1998	8.27649
196	40.30112	53.1831	28.3467	25.33658	17.46207	17.49621	12.09353	13.27574	8.13322
197	39.3148	51.03584	28.60993	25.30635	18.50897	16.84185	11.48499	13.55269	8.28383
198	40.04729	52.12958	27.6197	25.46354	17.63225	17.47024	11.84926	12.98092	7.81362
199	38.58957	50.66589	27.55076	24.85294	17.97778	17.23654	12.0721	13.28467	7.60055
200	37.16086	50.74632	27.63851	23.68012	17.21968	16.67048	11.5707	13.32488	7.79525
201	37.00131	49.30676	26.5104	24.13353	17.11138	16.62374	11.6607	12.58336	7.93485
202	37.09559	48.4945	26.73602	23.60758	17.28157	16.38484	11.55784	12.73524	7.46831
203	35.46382	48.69555	25.90875	23.5713	17.12686	16.24982	11.29643	13.24	7.90913
204	36.25432	47.15145	25.73953	23.16021	16.80196	16.00054	10.97931	12.61017	7.69239
205	35.99324	48.23715	25.7082	23.3053	16.26561	16.53545	10.98788	12.17687	7.67035
206	35.73941	46.91018	25.42617	23.15417	16.34297	15.94861	11.07788	12.45829	7.29932
207	35.68139	46.30702	25.11281	21.92693	15.66223	15.51237	11.08216	11.97586	7.24055
208	34.49926	45.87274	23.98471	22.06598	15.97166	15.26829	11.06073	12.29301	7.57851
209	35.03594	44.87551	25.10028	22.45289	16.07996	15.0242	10.27221	11.99373	7.19646
210	34.57904	44.28038	24.35447	21.71534	15.33217	15.36696	10.43506	12.06073	7.37647
211	33.2156	43.04993	23.5084	21.43725	15.93556	15.50718	10.76504	11.96246	7.10095
212	32.49037	44.32059	24.11005	21.00198	15.28576	14.86321	10.35792	12.03393	7.00177
213	33.71601	43.05797	23.88443	20.26443	14.96086	14.80608	10.26793	11.74358	7.27361
214	32.61366	41.77926	22.71873	21.1652	14.91444	14.47371	10.10936	11.66318	6.83278
215	32.84574	41.24043	22.91301	20.66948	14.25433	14.09979	10.06651	11.50237	7.26626
216	31.53307	42.10095	23.5836	20.11329	14.93507	14.4841	10.19507	11.80612	6.89156
217	31.46054	40.81419	21.94786	20.17375	14.59986	14.28156	10.00651	11.50237	6.68952
218	31.40253	40.50055	22.07947	19.87147	14.38842	14.59835	10.07508	11.40856	7.01279
219	30.51774	40.42012	22.22361	19.62361	13.73862	14.11537	9.88224	11.20308	6.92095
220	30.56851	40.3397	21.94786	19.06743	13.63032	13.95958	9.65082	11.36389	6.64543
221	29.4589	38.90015	21.86012	19.75056	13.52717	13.71549	9.89938	11.27902	7.24789
222	30.61928	38.83581	21.17072	19.44829	14.18213	13.54931	9.65939	10.82786	6.53523
223	29.71274	37.62144	21.28353	19.59943	13.11976	12.99882	10.0708	11.19861	6.38094
224	29.81427	38.52216	20.70694	18.38429	13.84692	14.00632	9.48369	11.0378	6.74095
225	29.16156	37.70186	20.34971	17.67092	14.32137	13.19097	9.39798	11.18521	6.64176
226	28.47259	37.06653	20.30584	18.65029	13.19196	13.15981	9.57797	11.04227	6.47645
