0	29
2	20
4	21
6	27
8	12
10	32
12	24
14	16
16	32
18	28
20	13
22	23
24	19
26	22
28	30
30	23
32	14
34	27
36	8
38	23
40	29
42	45
44	46
46	49
48	47
50	59
52	52
54	55
56	85
58	110
60	145
62	162
64	166
66	239
68	268
70	286
72	402
74	484
76	555
78	613
80	804
82	949
84	1080
86	1323
88	1511
90	1708
92	2147
94	2402
96	2901
98	3203
100	3673
102	4236
104	4681
106	5215
108	5741
110	6182
112	6899
114	7302
116	7881
118	8300
120	8854
122	9100
124	9314
126	9595
128	9727
130	9822
132	9687
134	9642
136	9275
138	9327
140	8932
142	8895
144	8469
146	8094
148	7850
150	7655
152	7396
154	7244
156	7334
158	7007
160	6990
162	6958
164	6765
166	6729
168	6686
170	6568
172	6288
174	6184
176	6053
178	5959
180	6001
182	5697
184	5484
186	5368
188	5144
190	5191
192	4787
194	4725
196	4671
198	4480
200	4374
202	4128
204	4129
206	3944
208	3868
210	3764
212	3645
214	3571
216	3321
218	3316
220	3145
222	3114
224	2859
226	2865
228	2694
230	2547
232	2439
234	2370
236	2342
238	2220
240	2083
242	2006
244	1922
246	1755
248	1778
250	1627
252	1623
254	1528
256	1395
258	1343
260	1327
262	1227
264	1157
266	1159
268	1139
270	1033
272	1023
274	1034
276	1038
278	947
280	955
282	918
284	908
286	836
288	836
290	826
292	856
294	810
296	754
298	793
300	751
302	779
304	717
306	733
308	722
310	685
312	672
314	645
316	622
318	540
320	512
322	509
324	466
326	448
328	439
330	391
332	364
334	328
336	345
338	281
340	280
342	300
344	296
346	243
348	240
350	220
352	213
354	218
356	243
358	205
360	178
362	168
364	210
366	218
368	164
370	137
372	155
374	147
376	155
378	127
380	132
382	128
384	117
386	118
388	125
390	119
392	103
394	113
396	92
398	93
400	88
402	105
404	92
406	94
408	82
410	71
412	87
414	98
416	75
418	75
420	51
422	67
424	52
426	58
428	51
430	36
432	45
434	69
436	43
438	63
440	51
442	43
444	43
446	38
448	42
450	31
452	42
454	29
456	34
458	40
460	40
462	38
464	35
466	29
468	27
470	18
472	17
474	32
476	26
478	42
480	36
482	40
484	41
486	44
488	33
490	40
492	25
494	25
496	32
498	37
	
	
	
