1.300400000000000e+2	7.373270000000000e+4
1.396050000000000e+2	6.451610000000000e+4
1.469300000000000e+2	9.216590000000000e+4
1.531350000000000e+2	1.382490000000000e+5
1.587890000000000e+2	2.304150000000000e+5
1.644380000000000e+2	3.041470000000000e+5
1.700980000000000e+2	4.147470000000000e+5
1.735220000000000e+2	5.806450000000000e+5
1.763720000000000e+2	7.096770000000000e+5
1.786600000000000e+2	8.387100000000000e+5
1.826420000000000e+2	9.861750000000000e+5
1.855100000000000e+2	1.179720000000000e+6
1.883790000000000e+2	1.373270000000000e+6
1.906740000000000e+2	1.529950000000000e+6
1.935330000000000e+2	1.686640000000000e+6
1.958260000000000e+2	1.834100000000000e+6
1.969770000000000e+2	1.926270000000000e+6
1.992700000000000e+2	2.073730000000000e+6
2.015580000000000e+2	2.202760000000000e+6
2.027120000000000e+2	2.304150000000000e+6
2.049920000000000e+2	2.405530000000000e+6
2.067090000000000e+2	2.506910000000000e+6
2.084320000000000e+2	2.626730000000000e+6
2.112770000000000e+2	2.737330000000000e+6
2.135570000000000e+2	2.838710000000000e+6
2.158240000000000e+2	2.894010000000000e+6
2.214600000000000e+2	2.921660000000000e+6
2.248090000000000e+2	2.820280000000000e+6
2.281550000000000e+2	2.709680000000000e+6
2.309250000000000e+2	2.553000000000000e+6
2.314460000000000e+2	2.405530000000000e+6
2.330980000000000e+2	2.276500000000000e+6
2.347430000000000e+2	2.119820000000000e+6
2.363900000000000e+2	1.972350000000000e+6
2.374660000000000e+2	1.797240000000000e+6
2.391080000000000e+2	1.631340000000000e+6
2.418680000000000e+2	1.437790000000000e+6
2.435180000000000e+2	1.299540000000000e+6
2.445990000000000e+2	1.142860000000000e+6
2.456760000000000e+2	9.677420000000000e+5
2.473070000000000e+2	7.649770000000000e+5
2.500850000000000e+2	6.359450000000000e+5
2.522820000000000e+2	4.423960000000000e+5
2.561860000000000e+2	3.133640000000000e+5
2.595270000000000e+2	1.843320000000000e+5
2.657000000000000e+2	1.198160000000000e+5
2.735640000000000e+2	6.451610000000000e+4
2.831300000000000e+2	5.529950000000000e+4
