1.050000000000000e+0	1.558000000000000e+3	3.020000000000000e+2	8.570000000000000e+2	2.500000000000000e+2	1.616000000000000e+3	2.560000000000000e+2	2.136000000000000e+3	2.670000000000000e+2	2.537000000000000e+3	2.810000000000000e+2	1.200000000000000e+1	2.060000000000000e+2	9.270000000000000e+2	2.610000000000000e+2
1.160000000000000e+0	1.543000000000000e+3	2.860000000000000e+2	8.840000000000000e+2	2.340000000000000e+2	1.583000000000000e+3	2.830000000000000e+2	2.071000000000000e+3	2.710000000000000e+2	2.610000000000000e+3	2.970000000000000e+2	9.000000000000000e+0	2.000000000000000e+2	8.500000000000000e+2	2.190000000000000e+2
1.260000000000000e+0	1.483000000000000e+3	3.090000000000000e+2	8.450000000000000e+2	2.400000000000000e+2	1.530000000000000e+3	2.590000000000000e+2	1.934000000000000e+3	2.550000000000000e+2	2.587000000000000e+3	3.070000000000000e+2	5.000000000000000e+0	2.180000000000000e+2	8.600000000000000e+2	2.060000000000000e+2
1.370000000000000e+0	1.449000000000000e+3	3.110000000000000e+2	8.220000000000000e+2	2.490000000000000e+2	1.528000000000000e+3	2.750000000000000e+2	1.950000000000000e+3	2.390000000000000e+2	2.525000000000000e+3	2.890000000000000e+2	7.000000000000000e+0	2.370000000000000e+2	8.370000000000000e+2	2.270000000000000e+2
1.470000000000000e+0	1.468000000000000e+3	3.140000000000000e+2	8.420000000000000e+2	2.530000000000000e+2	1.505000000000000e+3	2.460000000000000e+2	1.923000000000000e+3	2.600000000000000e+2	2.433000000000000e+3	2.540000000000000e+2	1.000000000000000e+1	2.050000000000000e+2	8.010000000000000e+2	2.260000000000000e+2
1.580000000000000e+0	1.462000000000000e+3	2.770000000000000e+2	8.220000000000000e+2	2.350000000000000e+2	1.406000000000000e+3	2.480000000000000e+2	1.884000000000000e+3	2.540000000000000e+2	2.381000000000000e+3	2.820000000000000e+2	5.000000000000000e+0	2.010000000000000e+2	8.170000000000000e+2	2.260000000000000e+2
1.680000000000000e+0	1.421000000000000e+3	2.590000000000000e+2	8.320000000000000e+2	2.380000000000000e+2	1.422000000000000e+3	2.450000000000000e+2	1.907000000000000e+3	2.640000000000000e+2	2.292000000000000e+3	2.290000000000000e+2	7.000000000000000e+0	1.640000000000000e+2	8.090000000000000e+2	2.270000000000000e+2
1.790000000000000e+0	1.325000000000000e+3	2.570000000000000e+2	8.100000000000000e+2	2.220000000000000e+2	1.385000000000000e+3	2.570000000000000e+2	1.894000000000000e+3	2.250000000000000e+2	2.297000000000000e+3	2.610000000000000e+2	1.100000000000000e+1	2.160000000000000e+2	8.070000000000000e+2	2.180000000000000e+2
1.890000000000000e+0	1.368000000000000e+3	2.730000000000000e+2	7.560000000000000e+2	2.420000000000000e+2	1.359000000000000e+3	1.990000000000000e+2	1.881000000000000e+3	2.460000000000000e+2	2.172000000000000e+3	2.480000000000000e+2	1.000000000000000e+1	2.250000000000000e+2	7.450000000000000e+2	2.220000000000000e+2
2.000000000000000e+0	1.336000000000000e+3	2.530000000000000e+2	7.870000000000000e+2	2.180000000000000e+2	1.354000000000000e+3	2.100000000000000e+2	1.737000000000000e+3	2.560000000000000e+2	2.242000000000000e+3	2.540000000000000e+2	7.000000000000000e+0	2.080000000000000e+2	7.690000000000000e+2	1.990000000000000e+2
2.100000000000000e+0	1.302000000000000e+3	2.700000000000000e+2	7.010000000000000e+2	2.180000000000000e+2	1.331000000000000e+3	2.430000000000000e+2	1.758000000000000e+3	2.400000000000000e+2	2.112000000000000e+3	2.230000000000000e+2	2.000000000000000e+0	1.680000000000000e+2	7.440000000000000e+2	2.320000000000000e+2
2.210000000000000e+0	1.270000000000000e+3	2.110000000000000e+2	7.360000000000000e+2	1.800000000000000e+2	1.231000000000000e+3	2.130000000000000e+2	1.652000000000000e+3	2.140000000000000e+2	2.123000000000000e+3	2.130000000000000e+2	9.000000000000000e+0	1.830000000000000e+2	7.580000000000000e+2	2.040000000000000e+2
2.310000000000000e+0	1.256000000000000e+3	2.350000000000000e+2	7.210000000000000e+2	2.130000000000000e+2	1.311000000000000e+3	1.930000000000000e+2	1.678000000000000e+3	2.060000000000000e+2	2.040000000000000e+3	2.090000000000000e+2	5.000000000000000e+0	1.810000000000000e+2	7.210000000000000e+2	1.890000000000000e+2
2.420000000000000e+0	1.289000000000000e+3	2.410000000000000e+2	7.090000000000000e+2	2.300000000000000e+2	1.208000000000000e+3	2.110000000000000e+2	1.695000000000000e+3	2.280000000000000e+2	2.026000000000000e+3	2.110000000000000e+2	1.000000000000000e+1	2.000000000000000e+2	6.860000000000000e+2	2.130000000000000e+2
2.520000000000000e+0	1.296000000000000e+3	2.580000000000000e+2	6.820000000000000e+2	1.900000000000000e+2	1.257000000000000e+3	2.150000000000000e+2	1.654000000000000e+3	1.960000000000000e+2	1.958000000000000e+3	2.240000000000000e+2	9.000000000000000e+0	1.770000000000000e+2	7.040000000000000e+2	1.770000000000000e+2
2.630000000000000e+0	1.223000000000000e+3	2.230000000000000e+2	7.290000000000000e+2	1.870000000000000e+2	1.197000000000000e+3	1.930000000000000e+2	1.615000000000000e+3	2.310000000000000e+2	2.032000000000000e+3	2.220000000000000e+2	9.000000000000000e+0	1.470000000000000e+2	7.230000000000000e+2	1.920000000000000e+2
2.730000000000000e+0	1.241000000000000e+3	2.300000000000000e+2	6.760000000000000e+2	1.740000000000000e+2	1.170000000000000e+3	2.050000000000000e+2	1.533000000000000e+3	2.240000000000000e+2	2.041000000000000e+3	2.120000000000000e+2	5.000000000000000e+0	1.660000000000000e+2	6.600000000000000e+2	2.160000000000000e+2
2.840000000000000e+0	1.184000000000000e+3	2.260000000000000e+2	6.410000000000000e+2	1.940000000000000e+2	1.155000000000000e+3	2.130000000000000e+2	1.497000000000000e+3	2.010000000000000e+2	1.837000000000000e+3	1.970000000000000e+2	1.300000000000000e+1	1.700000000000000e+2	6.550000000000000e+2	1.600000000000000e+2
2.940000000000000e+0	1.210000000000000e+3	2.200000000000000e+2	6.510000000000000e+2	1.810000000000000e+2	1.167000000000000e+3	1.830000000000000e+2	1.501000000000000e+3	1.920000000000000e+2	1.872000000000000e+3	1.950000000000000e+2	8.000000000000000e+0	1.420000000000000e+2	6.750000000000000e+2	1.850000000000000e+2
3.050000000000000e+0	1.077000000000000e+3	2.130000000000000e+2	6.470000000000000e+2	1.840000000000000e+2	1.139000000000000e+3	1.860000000000000e+2	1.533000000000000e+3	2.030000000000000e+2	1.834000000000000e+3	2.090000000000000e+2	6.000000000000000e+0	1.510000000000000e+2	6.700000000000000e+2	1.730000000000000e+2
3.150000000000000e+0	1.105000000000000e+3	2.070000000000000e+2	6.550000000000000e+2	1.530000000000000e+2	1.119000000000000e+3	2.240000000000000e+2	1.525000000000000e+3	1.820000000000000e+2	1.856000000000000e+3	2.020000000000000e+2	6.000000000000000e+0	1.590000000000000e+2	6.600000000000000e+2	1.830000000000000e+2
3.260000000000000e+0	1.097000000000000e+3	2.080000000000000e+2	6.180000000000000e+2	1.630000000000000e+2	1.094000000000000e+3	1.940000000000000e+2	1.421000000000000e+3	1.880000000000000e+2	1.780000000000000e+3	2.110000000000000e+2	1.000000000000000e+1	1.750000000000000e+2	5.940000000000000e+2	1.930000000000000e+2
3.360000000000000e+0	1.091000000000000e+3	2.160000000000000e+2	6.240000000000000e+2	1.740000000000000e+2	1.071000000000000e+3	1.940000000000000e+2	1.455000000000000e+3	2.130000000000000e+2	1.860000000000000e+3	2.140000000000000e+2	5.000000000000000e+0	1.670000000000000e+2	5.970000000000000e+2	1.550000000000000e+2
3.470000000000000e+0	1.076000000000000e+3	2.070000000000000e+2	5.960000000000000e+2	1.670000000000000e+2	9.850000000000000e+2	2.000000000000000e+2	1.449000000000000e+3	1.770000000000000e+2	1.691000000000000e+3	1.840000000000000e+2	7.000000000000000e+0	1.500000000000000e+2	6.020000000000000e+2	1.840000000000000e+2
3.570000000000000e+0	1.103000000000000e+3	2.170000000000000e+2	6.280000000000000e+2	1.720000000000000e+2	1.042000000000000e+3	1.720000000000000e+2	1.304000000000000e+3	1.680000000000000e+2	1.623000000000000e+3	1.870000000000000e+2	6.000000000000000e+0	1.390000000000000e+2	5.930000000000000e+2	1.690000000000000e+2
3.680000000000000e+0	1.047000000000000e+3	1.910000000000000e+2	5.670000000000000e+2	1.380000000000000e+2	9.860000000000000e+2	1.780000000000000e+2	1.340000000000000e+3	1.690000000000000e+2	1.627000000000000e+3	1.910000000000000e+2	9.000000000000000e+0	1.540000000000000e+2	6.300000000000000e+2	1.600000000000000e+2
3.780000000000000e+0	1.006000000000000e+3	1.960000000000000e+2	6.030000000000000e+2	1.570000000000000e+2	1.023000000000000e+3	1.880000000000000e+2	1.360000000000000e+3	1.620000000000000e+2	1.644000000000000e+3	1.760000000000000e+2	8.000000000000000e+0	1.450000000000000e+2	6.010000000000000e+2	1.480000000000000e+2
3.890000000000000e+0	1.045000000000000e+3	1.840000000000000e+2	5.580000000000000e+2	1.500000000000000e+2	9.780000000000000e+2	1.680000000000000e+2	1.321000000000000e+3	1.560000000000000e+2	1.647000000000000e+3	2.060000000000000e+2	8.000000000000000e+0	1.410000000000000e+2	6.300000000000000e+2	1.620000000000000e+2
3.990000000000000e+0	9.560000000000000e+2	1.880000000000000e+2	5.060000000000000e+2	1.510000000000000e+2	9.850000000000000e+2	1.440000000000000e+2	1.266000000000000e+3	1.820000000000000e+2	1.573000000000000e+3	1.810000000000000e+2	4.000000000000000e+0	1.230000000000000e+2	5.730000000000000e+2	1.470000000000000e+2
4.100000000000000e+0	9.870000000000000e+2	2.060000000000000e+2	5.550000000000000e+2	1.730000000000000e+2	9.050000000000000e+2	1.640000000000000e+2	1.303000000000000e+3	1.770000000000000e+2	1.516000000000000e+3	1.920000000000000e+2	7.000000000000000e+0	1.540000000000000e+2	5.530000000000000e+2	1.530000000000000e+2
4.200000000000000e+0	9.810000000000000e+2	2.080000000000000e+2	5.500000000000000e+2	1.590000000000000e+2	9.240000000000000e+2	1.680000000000000e+2	1.198000000000000e+3	1.650000000000000e+2	1.485000000000000e+3	1.840000000000000e+2	1.000000000000000e+1	1.360000000000000e+2	5.370000000000000e+2	1.630000000000000e+2
4.310000000000000e+0	9.520000000000000e+2	2.010000000000000e+2	5.300000000000000e+2	1.750000000000000e+2	8.750000000000000e+2	1.690000000000000e+2	1.152000000000000e+3	1.570000000000000e+2	1.463000000000000e+3	1.640000000000000e+2	7.000000000000000e+0	1.430000000000000e+2	5.980000000000000e+2	1.400000000000000e+2
4.410000000000000e+0	1.010000000000000e+3	2.030000000000000e+2	5.260000000000000e+2	1.470000000000000e+2	9.090000000000000e+2	1.810000000000000e+2	1.226000000000000e+3	1.620000000000000e+2	1.430000000000000e+3	1.780000000000000e+2	7.000000000000000e+0	1.400000000000000e+2	5.140000000000000e+2	1.570000000000000e+2
4.519999999999999e+0	9.750000000000000e+2	1.870000000000000e+2	5.590000000000000e+2	1.500000000000000e+2	9.550000000000000e+2	1.580000000000000e+2	1.210000000000000e+3	1.870000000000000e+2	1.434000000000000e+3	1.450000000000000e+2	1.000000000000000e+1	1.100000000000000e+2	5.280000000000000e+2	1.570000000000000e+2
4.620000000000000e+0	8.630000000000000e+2	1.680000000000000e+2	5.000000000000000e+2	1.750000000000000e+2	8.860000000000000e+2	1.440000000000000e+2	1.187000000000000e+3	1.700000000000000e+2	1.446000000000000e+3	1.910000000000000e+2	1.500000000000000e+1	1.300000000000000e+2	5.390000000000000e+2	1.450000000000000e+2
4.730000000000001e+0	9.330000000000000e+2	1.640000000000000e+2	4.830000000000000e+2	1.410000000000000e+2	8.980000000000000e+2	1.410000000000000e+2	1.116000000000000e+3	1.450000000000000e+2	1.337000000000000e+3	1.510000000000000e+2	7.000000000000000e+0	1.400000000000000e+2	4.880000000000000e+2	1.330000000000000e+2
4.830000000000000e+0	8.850000000000000e+2	1.900000000000000e+2	5.340000000000000e+2	1.510000000000000e+2	8.330000000000000e+2	1.540000000000000e+2	1.152000000000000e+3	1.600000000000000e+2	1.381000000000000e+3	1.660000000000000e+2	7.000000000000000e+0	1.390000000000000e+2	5.030000000000000e+2	1.390000000000000e+2
4.940000000000000e+0	8.690000000000000e+2	1.770000000000000e+2	4.750000000000000e+2	1.410000000000000e+2	8.960000000000000e+2	1.600000000000000e+2	1.105000000000000e+3	1.620000000000000e+2	1.337000000000000e+3	1.770000000000000e+2	9.000000000000000e+0	1.030000000000000e+2	4.790000000000000e+2	1.290000000000000e+2
5.040000000000000e+0	8.720000000000000e+2	1.700000000000000e+2	5.310000000000000e+2	1.600000000000000e+2	7.930000000000000e+2	1.490000000000000e+2	1.131000000000000e+3	1.730000000000000e+2	1.362000000000000e+3	1.590000000000000e+2	5.000000000000000e+0	1.300000000000000e+2	4.780000000000000e+2	1.440000000000000e+2
5.150000000000000e+0	8.190000000000000e+2	1.460000000000000e+2	4.980000000000000e+2	1.440000000000000e+2	7.970000000000000e+2	1.400000000000000e+2	1.101000000000000e+3	1.410000000000000e+2	1.287000000000000e+3	1.410000000000000e+2	1.000000000000000e+1	1.310000000000000e+2	5.080000000000000e+2	1.390000000000000e+2
5.250000000000000e+0	8.770000000000000e+2	1.690000000000000e+2	4.880000000000000e+2	1.500000000000000e+2	7.890000000000000e+2	1.570000000000000e+2	1.055000000000000e+3	1.450000000000000e+2	1.305000000000000e+3	1.580000000000000e+2	8.000000000000000e+0	1.290000000000000e+2	4.770000000000000e+2	1.360000000000000e+2
5.360000000000000e+0	7.910000000000000e+2	1.830000000000000e+2	4.420000000000000e+2	1.430000000000000e+2	8.170000000000000e+2	1.500000000000000e+2	1.120000000000000e+3	1.190000000000000e+2	1.282000000000000e+3	1.380000000000000e+2	0.0000000000000000	1.070000000000000e+2	4.610000000000000e+2	1.220000000000000e+2
5.460000000000000e+0	8.000000000000000e+2	1.710000000000000e+2	4.600000000000000e+2	1.320000000000000e+2	7.780000000000000e+2	1.360000000000000e+2	1.007000000000000e+3	1.320000000000000e+2	1.254000000000000e+3	1.250000000000000e+2	3.000000000000000e+0	1.220000000000000e+2	4.410000000000000e+2	1.310000000000000e+2
5.570000000000000e+0	8.600000000000000e+2	1.590000000000000e+2	4.610000000000000e+2	1.270000000000000e+2	7.460000000000000e+2	1.570000000000000e+2	1.017000000000000e+3	1.280000000000000e+2	1.243000000000000e+3	1.750000000000000e+2	4.000000000000000e+0	1.050000000000000e+2	4.220000000000000e+2	1.520000000000000e+2
5.670000000000000e+0	7.690000000000000e+2	1.570000000000000e+2	4.390000000000000e+2	1.100000000000000e+2	7.940000000000000e+2	1.400000000000000e+2	1.069000000000000e+3	1.300000000000000e+2	1.233000000000000e+3	1.380000000000000e+2	3.000000000000000e+0	1.150000000000000e+2	4.620000000000000e+2	1.250000000000000e+2
5.780000000000000e+0	7.780000000000000e+2	1.440000000000000e+2	4.410000000000000e+2	1.380000000000000e+2	7.210000000000000e+2	1.180000000000000e+2	1.031000000000000e+3	1.390000000000000e+2	1.207000000000000e+3	1.390000000000000e+2	5.000000000000000e+0	1.310000000000000e+2	4.580000000000000e+2	1.510000000000000e+2
5.880000000000000e+0	7.920000000000000e+2	1.490000000000000e+2	4.430000000000000e+2	1.390000000000000e+2	7.430000000000000e+2	1.250000000000000e+2	9.250000000000000e+2	1.380000000000000e+2	1.145000000000000e+3	1.360000000000000e+2	6.000000000000000e+0	9.200000000000000e+1	4.380000000000000e+2	1.330000000000000e+2
5.990000000000000e+0	8.080000000000000e+2	1.370000000000000e+2	4.490000000000000e+2	1.300000000000000e+2	7.430000000000000e+2	1.250000000000000e+2	9.250000000000000e+2	1.210000000000000e+2	1.190000000000000e+3	1.500000000000000e+2	1.200000000000000e+1	1.180000000000000e+2	4.460000000000000e+2	1.310000000000000e+2
6.090000000000000e+0	7.680000000000000e+2	1.450000000000000e+2	4.330000000000000e+2	1.240000000000000e+2	6.960000000000000e+2	1.270000000000000e+2	9.470000000000000e+2	1.450000000000000e+2	1.132000000000000e+3	1.380000000000000e+2	1.700000000000000e+1	9.900000000000000e+1	4.050000000000000e+2	1.200000000000000e+2
6.200000000000000e+0	7.480000000000000e+2	1.680000000000000e+2	4.460000000000000e+2	1.180000000000000e+2	7.550000000000000e+2	1.330000000000000e+2	9.170000000000000e+2	1.350000000000000e+2	1.128000000000000e+3	1.330000000000000e+2	7.000000000000000e+0	1.220000000000000e+2	3.880000000000000e+2	1.160000000000000e+2
6.300000000000000e+0	7.670000000000000e+2	1.210000000000000e+2	4.470000000000000e+2	1.360000000000000e+2	7.270000000000000e+2	1.240000000000000e+2	9.350000000000000e+2	1.330000000000000e+2	1.125000000000000e+3	1.290000000000000e+2	6.000000000000000e+0	1.240000000000000e+2	4.280000000000000e+2	1.240000000000000e+2
6.410000000000000e+0	6.760000000000000e+2	1.550000000000000e+2	4.130000000000000e+2	8.800000000000000e+1	7.090000000000000e+2	1.210000000000000e+2	9.120000000000000e+2	1.400000000000000e+2	1.069000000000000e+3	1.190000000000000e+2	1.400000000000000e+1	1.150000000000000e+2	4.080000000000000e+2	1.320000000000000e+2
6.510000000000000e+0	7.520000000000000e+2	1.480000000000000e+2	4.440000000000000e+2	1.200000000000000e+2	6.960000000000000e+2	1.240000000000000e+2	8.670000000000000e+2	1.280000000000000e+2	1.079000000000000e+3	1.360000000000000e+2	6.000000000000000e+0	1.210000000000000e+2	3.960000000000000e+2	1.090000000000000e+2
6.620000000000000e+0	7.520000000000000e+2	1.480000000000000e+2	4.060000000000000e+2	1.040000000000000e+2	6.530000000000000e+2	1.200000000000000e+2	8.970000000000000e+2	1.270000000000000e+2	1.109000000000000e+3	1.130000000000000e+2	6.000000000000000e+0	1.080000000000000e+2	4.060000000000000e+2	9.400000000000000e+1
6.720000000000000e+0	6.950000000000000e+2	1.410000000000000e+2	4.590000000000000e+2	1.240000000000000e+2	6.770000000000000e+2	1.320000000000000e+2	8.480000000000000e+2	1.160000000000000e+2	1.018000000000000e+3	1.470000000000000e+2	1.100000000000000e+1	8.600000000000000e+1	3.850000000000000e+2	1.030000000000000e+2
6.830000000000000e+0	6.860000000000000e+2	1.590000000000000e+2	3.940000000000000e+2	1.200000000000000e+2	6.600000000000000e+2	1.100000000000000e+2	8.520000000000000e+2	1.380000000000000e+2	1.061000000000000e+3	1.350000000000000e+2	8.000000000000000e+0	1.140000000000000e+2	3.770000000000000e+2	9.200000000000000e+1
6.930000000000000e+0	6.620000000000000e+2	1.470000000000000e+2	3.730000000000000e+2	1.000000000000000e+2	6.270000000000000e+2	1.190000000000000e+2	8.590000000000000e+2	9.400000000000000e+1	1.019000000000000e+3	1.250000000000000e+2	5.000000000000000e+0	9.100000000000000e+1	3.710000000000000e+2	1.060000000000000e+2
7.040000000000000e+0	7.020000000000000e+2	1.260000000000000e+2	4.000000000000000e+2	1.190000000000000e+2	6.810000000000000e+2	9.500000000000000e+1	8.570000000000000e+2	1.240000000000000e+2	1.030000000000000e+3	1.430000000000000e+2	6.000000000000000e+0	9.200000000000000e+1	4.020000000000000e+2	1.230000000000000e+2
7.140000000000000e+0	6.960000000000000e+2	1.220000000000000e+2	3.690000000000000e+2	1.240000000000000e+2	6.090000000000000e+2	1.170000000000000e+2	8.340000000000000e+2	1.280000000000000e+2	9.720000000000000e+2	1.170000000000000e+2	5.000000000000000e+0	9.900000000000000e+1	3.760000000000000e+2	1.230000000000000e+2
7.250000000000000e+0	6.400000000000000e+2	1.480000000000000e+2	3.990000000000000e+2	1.220000000000000e+2	6.390000000000000e+2	1.350000000000000e+2	8.160000000000000e+2	1.070000000000000e+2	9.600000000000000e+2	1.220000000000000e+2	8.000000000000000e+0	9.100000000000000e+1	4.140000000000000e+2	9.800000000000000e+1
7.350000000000000e+0	6.740000000000000e+2	1.470000000000000e+2	3.610000000000000e+2	1.090000000000000e+2	6.350000000000000e+2	1.210000000000000e+2	8.350000000000000e+2	1.380000000000000e+2	1.022000000000000e+3	1.180000000000000e+2	4.000000000000000e+0	9.300000000000000e+1	3.390000000000000e+2	1.090000000000000e+2
7.460000000000000e+0	6.590000000000000e+2	1.170000000000000e+2	3.670000000000000e+2	1.150000000000000e+2	6.450000000000000e+2	1.010000000000000e+2	7.680000000000000e+2	1.040000000000000e+2	8.830000000000000e+2	1.310000000000000e+2	5.000000000000000e+0	8.400000000000000e+1	4.100000000000000e+2	1.180000000000000e+2
7.560000000000000e+0	6.530000000000000e+2	1.250000000000000e+2	3.630000000000000e+2	1.180000000000000e+2	6.420000000000000e+2	1.200000000000000e+2	8.310000000000000e+2	1.220000000000000e+2	9.020000000000000e+2	1.150000000000000e+2	1.200000000000000e+1	1.020000000000000e+2	3.490000000000000e+2	1.090000000000000e+2
7.670000000000000e+0	6.020000000000000e+2	1.220000000000000e+2	3.260000000000000e+2	1.180000000000000e+2	6.050000000000000e+2	1.310000000000000e+2	7.620000000000000e+2	1.200000000000000e+2	8.440000000000000e+2	1.250000000000000e+2	1.400000000000000e+1	9.700000000000000e+1	3.310000000000000e+2	1.020000000000000e+2
7.770000000000000e+0	6.300000000000000e+2	1.270000000000000e+2	3.700000000000000e+2	8.000000000000000e+1	5.810000000000000e+2	1.110000000000000e+2	7.850000000000000e+2	1.280000000000000e+2	8.580000000000000e+2	1.250000000000000e+2	1.000000000000000e+1	9.300000000000000e+1	3.590000000000000e+2	1.040000000000000e+2
7.880000000000000e+0	6.080000000000000e+2	1.320000000000000e+2	3.100000000000000e+2	1.010000000000000e+2	5.920000000000000e+2	1.100000000000000e+2	7.520000000000000e+2	1.150000000000000e+2	8.700000000000000e+2	1.230000000000000e+2	1.000000000000000e+1	9.700000000000000e+1	3.180000000000000e+2	9.700000000000000e+1
7.980000000000000e+0	6.250000000000000e+2	1.190000000000000e+2	3.510000000000000e+2	1.150000000000000e+2	5.580000000000000e+2	1.340000000000000e+2	7.630000000000000e+2	1.070000000000000e+2	8.460000000000000e+2	1.200000000000000e+2	3.000000000000000e+0	9.500000000000000e+1	3.290000000000000e+2	1.030000000000000e+2
8.090000000000000e+0	5.920000000000000e+2	1.450000000000000e+2	3.660000000000000e+2	9.100000000000000e+1	5.640000000000000e+2	8.900000000000000e+1	6.750000000000000e+2	9.700000000000000e+1	9.110000000000000e+2	1.070000000000000e+2	4.000000000000000e+0	7.700000000000000e+1	3.690000000000000e+2	8.000000000000000e+1
8.190000000000000e+0	5.790000000000000e+2	1.240000000000000e+2	3.440000000000000e+2	1.300000000000000e+2	5.560000000000000e+2	8.400000000000000e+1	7.770000000000000e+2	1.300000000000000e+2	8.730000000000000e+2	9.700000000000000e+1	1.100000000000000e+1	1.080000000000000e+2	3.460000000000000e+2	9.800000000000000e+1
8.300000000000000e+0	5.910000000000000e+2	1.330000000000000e+2	3.250000000000000e+2	9.900000000000000e+1	5.810000000000000e+2	1.130000000000000e+2	7.220000000000000e+2	1.090000000000000e+2	9.360000000000000e+2	9.900000000000000e+1	7.000000000000000e+0	9.100000000000000e+1	3.340000000000000e+2	9.900000000000000e+1
8.400000000000000e+0	6.500000000000000e+2	9.500000000000000e+1	3.190000000000000e+2	9.000000000000000e+1	5.530000000000000e+2	1.020000000000000e+2	7.280000000000000e+2	1.050000000000000e+2	9.040000000000000e+2	1.190000000000000e+2	1.000000000000000e+1	8.100000000000000e+1	3.460000000000000e+2	8.800000000000000e+1
8.510000000000000e+0	5.690000000000000e+2	1.360000000000000e+2	3.520000000000000e+2	9.700000000000000e+1	5.390000000000000e+2	1.060000000000000e+2	7.010000000000000e+2	1.280000000000000e+2	8.380000000000000e+2	7.900000000000000e+1	8.000000000000000e+0	8.600000000000000e+1	3.020000000000000e+2	1.100000000000000e+2
8.610000000000000e+0	5.920000000000000e+2	1.190000000000000e+2	3.160000000000000e+2	8.800000000000000e+1	5.380000000000000e+2	9.500000000000000e+1	6.540000000000000e+2	1.140000000000000e+2	8.290000000000000e+2	9.300000000000000e+1	6.000000000000000e+0	8.900000000000000e+1	2.870000000000000e+2	9.800000000000000e+1
8.720000000000000e+0	5.900000000000000e+2	1.230000000000000e+2	2.930000000000000e+2	1.090000000000000e+2	4.860000000000000e+2	1.070000000000000e+2	6.330000000000000e+2	1.110000000000000e+2	8.330000000000000e+2	9.800000000000000e+1	5.000000000000000e+0	8.500000000000000e+1	2.870000000000000e+2	7.800000000000000e+1
