2.500000000000000e+1	6.600000000000000e+1
2.521000000000000e+1	7.100000000000000e+1
2.543000000000000e+1	6.400000000000000e+1
2.564000000000000e+1	6.100000000000000e+1
2.586000000000000e+1	6.700000000000000e+1
2.607000000000000e+1	5.500000000000000e+1
2.629000000000000e+1	6.000000000000000e+1
2.650000000000000e+1	6.700000000000000e+1
2.672000000000000e+1	6.500000000000000e+1
2.693000000000000e+1	5.200000000000000e+1
2.714000000000000e+1	7.300000000000000e+1
2.736000000000000e+1	6.500000000000000e+1
2.757000000000000e+1	6.800000000000000e+1
2.779000000000000e+1	5.600000000000000e+1
2.800000000000000e+1	6.300000000000000e+1
2.822000000000000e+1	5.100000000000000e+1
2.843000000000000e+1	5.700000000000000e+1
2.865000000000000e+1	6.100000000000000e+1
2.886000000000000e+1	5.800000000000000e+1
2.908000000000000e+1	6.600000000000000e+1
2.929000000000000e+1	5.000000000000000e+1
2.950000000000000e+1	6.300000000000000e+1
2.972000000000000e+1	5.000000000000000e+1
2.993000000000000e+1	5.300000000000000e+1
3.015000000000000e+1	6.000000000000000e+1
3.036000000000000e+1	6.700000000000000e+1
3.058000000000000e+1	6.400000000000000e+1
3.079000000000000e+1	5.500000000000000e+1
3.101000000000000e+1	6.500000000000000e+1
3.122000000000000e+1	4.500000000000000e+1
3.143000000000000e+1	5.300000000000000e+1
3.165000000000000e+1	6.000000000000000e+1
3.186000000000000e+1	6.300000000000000e+1
3.208000000000000e+1	5.800000000000000e+1
3.229000000000000e+1	5.900000000000000e+1
3.251000000000000e+1	6.800000000000000e+1
3.272000000000000e+1	8.100000000000000e+1
3.294000000000000e+1	6.800000000000000e+1
3.315000000000000e+1	6.200000000000000e+1
3.337000000000000e+1	7.900000000000000e+1
3.358000000000000e+1	8.900000000000000e+1
3.379000000000000e+1	5.500000000000000e+1
3.401000000000000e+1	6.700000000000000e+1
3.422000000000000e+1	7.400000000000000e+1
3.444000100000000e+1	5.400000000000000e+1
3.465000000000000e+1	6.600000000000000e+1
3.487000100000000e+1	6.200000000000000e+1
3.508000000000000e+1	6.700000000000000e+1
3.530000100000000e+1	7.200000000000000e+1
3.551000000000000e+1	6.000000000000000e+1
3.572000000000000e+1	7.600000000000000e+1
3.594000100000000e+1	8.800000000000000e+1
3.615000000000000e+1	7.400000000000000e+1
3.637000000000000e+1	8.300000000000000e+1
3.658000000000000e+1	8.300000000000000e+1
